-9828919.91659249,4884105.03786755,2974,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar,2013,Streetname, ,D3-1,Champaign,3156,,AERIAL,H,Kara Dr,2332,,{19A5B9B7-ABA2-4AFD-9BDC-856FDCCB2840}
-9828480.79178813,4884151.69422237,2975,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3157,,AERIAL,H,Heritage Dr,2333,,{C322966F-9BFB-44DD-B25E-67E51D0BA3B2}
-9828069.68270464,4884402.75648947,2976,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3158,,AERIAL,H,Clayton Blvd,2334,,{54ABA08B-3F96-4B27-B0FF-3A15319B57E0}
-9828084.71248813,4884200.47917095,2977,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3159,,AERIAL,H,Clayton Blvd,2335,,{9E5C8E02-2557-4D8B-AF2D-6F386FAF3B8C}
-9824241.91086056,4886655.43487734,2978,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3161,,AERIAL,L,,2336,,{F643A7B6-7447-4614-ABB4-4B346A28ED19}
-9822454.34322502,4884463.91421126,2979,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,3162,,AERIAL,L,,2337,,{C7136D22-5C09-435B-ACB1-F1DEDFE11172}
-9828419.16427886,4883902.5715473,2980,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3163,,AERIAL,H,Crestview Dr,2338,,{8B35E6BE-720D-4568-90B0-CC66558A6FAD}
-9828430.37635137,4883800.13865646,2981,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3164,,AERIAL,H,Clayton Blvd,2318,,{2F364A19-B154-482C-AD8E-2C813475D634}
-9828908.03567498,4883060.46027044,2982,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3165,,AERIAL,H,Clark Rd,2319,,{E3CDD187-911B-47CF-B660-64B736530370}
-9828996.70904619,4883058.48231042,2983,Streetname,"6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3166,,AERIAL,H,S Duncan Rd,2339,,{2B246AE2-C5F1-4CE2-9BAF-B1644A277DAD}
-9827164.27650516,4883979.02011884,2984,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3167,,AERIAL,H,,2340,,{7EC8838B-5317-41CB-A5F6-285497B6CEE8}
-9827163.08801087,4884075.24703145,2985,No Parking,"12"" X 18""", ,Punched Telespar,2015,Parking, ,R7-1,Champaign,3168,,AERIAL,H,,2341,,{1847D4D1-E397-41D9-9688-AAEE056F9A27}
-9827461.58036006,4883750.15617144,2986,35 mph Speed Limit,"24"" X 30""",,Punched Telespar, ,Regulatory, ,R2-1,Champaign,3169,,AERIAL,H,,2342,,{F5E26BDE-8F8C-49E4-8D14-A64C21EB9406}
-9827091.67517531,4883155.84715762,2987,35 mph Speed Limit,"24"" X 30""",,Punched Telespar, ,Regulatory, ,R2-1,Champaign,3170,,AERIAL,H,,2343,,{1F809125-3909-4874-B728-F6727530EEBA}
-9824781.48935232,4888745.63193511,2988,45 mph Speed Limit,"24"" X 30""",,Punched Telespar, ,Regulatory, ,R2-1,Champaign,3171,,AERIAL,L,,2344,,{D6E88E51-FB34-48D0-9CA5-FD6EACA19A6E}
-9827128.91448069,4884459.52938807,2989,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3172,,AERIAL,H,,2345,,{59BC838D-BAB4-434A-841E-F238F8CF3707}
-9827147.75449497,4884210.52508999,2990,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3173,,AERIAL,H,,2346,,{29575046-9942-4D84-B46C-81B202A6A14E}
-9827162.98303564,4883759.28191566,2991,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3174,,AERIAL,H,,2347,,{E449E5BA-0188-48B5-915D-2557A4E18F44}
-9827169.12874795,4883936.67686743,2992,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3175,,AERIAL,H,,2348,,{310932E9-CDE5-4E0D-800A-17E8E0D4A95D}
-9827290.17644626,4884233.32782519,2993,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3177,,AERIAL,H,,2349,,{D2AE83D4-56A5-490C-8530-B140EF3EEBE1}
-9830977.02599852,4881754.51275202,2994,No Parking,"12"" X 18""", ,Unpunched Telespar,2016,Parking, ,R7-1,Champaign,3178,,AERIAL,D,,2350,,{9944B22D-2590-46FE-8A41-E4D7587F1116}
-9824683.2792208,4888147.6596807,2995,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3179,,AERIAL,L,,2351,,{787B3064-04D2-45E4-8974-72A7CAB567BF}
-9824697.43614082,4888170.38468523,2996,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3180,,AERIAL,L,,2352,,{E0EBEE80-D8A8-4202-9A27-5506D92EE1ED}
-9824329.78812749,4888304.17401764,2997,Stop,"30""", ,Punched Telespar,2016,Regulatory, ,R1-1,Champaign,3181,,AERIAL,L,,2353,,{F4C69E4D-2AD1-4640-98AF-0848A9EF5DB9}
-9824024.77254742,4888391.61904887,2998,Stop,"30""", ,Punched Telespar,2013,Regulatory, ,R1-1,Champaign,3182,,AERIAL,L,,2354,,{4E31C618-DC40-43C2-904C-526A58EC8C07}
-9824363.70468408,4888290.82197116,2999,Stop,"30""", ,Punched Telespar,2016,Regulatory, ,R1-1,Champaign,3183,,AERIAL,L,,2355,,{33BCEEDA-AA35-444C-991C-D4E2EEBCA9D9}
-9824330.88300582,4888412.04341137,3000,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3184,,AERIAL,L,,2356,,{6BEA42A6-8A6B-46FD-878F-39A9A576C540}
-9824331.73628112,4888518.20258493,3001,Stop,"30""", ,Punched Telespar,2018,Regulatory, ,R1-1,Champaign,3185,,AERIAL,L,,2357,,{1B0269E0-3090-4B31-8C46-EDB7821D632B}
-9824366.00141966,4888504.07532269,3002,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3186,,AERIAL,L,,2358,,{E9813E9A-E0BA-4C71-A6CF-B88378334EDE}
-9824365.51623592,4888398.06131585,3003,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3187,,AERIAL,L,,2359,,{ACC27B68-ABB6-43BA-8ECF-545DFE4FCF36}
-9824041.67183413,4888425.68798753,3004,Stop,"30""", ,Punched Telespar,2013,Regulatory, ,R1-1,Champaign,3188,,AERIAL,L,,2360,,{186CC6A6-EF8B-4F98-B8CA-B35D2A61BF83}
-9823625.88060743,4887213.5345777,3005,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3189,,AERIAL,L,,2361,,{85BCB4CF-1CE0-4764-86FE-18B61345F839}
-9823777.39298145,4887620.49195273,3006,Stop,"30""", ,Punched Telespar,2017,Regulatory, ,R1-1,Champaign,3190,,AERIAL,L,,2362,,{35EA580A-9580-43FE-A0DF-AD894E2A4505}
-9824065.19173685,4887621.60579646,3007,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3191,,AERIAL,L,,2363,,{644226A6-1ADA-43CD-9D5F-80CD64077035}
-9824105.08194503,4886830.1121553,3008,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3193,,AERIAL,L,,2364,,{E2B33CBA-DBBC-4765-89C2-0D08F1753DE7}
-9827128.91448069,4884459.52938807,3009,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3194,,AERIAL,H,Bradley Ave,2345,,{534890D7-73FC-41F8-929C-C664276988B5}
-9827147.75449497,4884210.52508999,3010,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3195,,AERIAL,H,Camp Dr,2346,,{1DBE0837-7BC9-4863-A888-FF59F8199FA5}
-9827377.78593388,4883953.00807141,3011,Streetname,"6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3196,,AERIAL,H,N Country Fair Dr,2365,,{018E8ECF-41AC-4B9E-8347-F166737B75AB}
-9824061.244604,4886460.29489572,3012,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3198,,AERIAL,L,,2366,,{C3CE31FD-0E3E-432F-9286-F8EA447F7DD2}
-9827461.58036006,4883750.15617144,3013,Streetname,"6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3199,,AERIAL,H,Country Fair Dr,2342,,{E8DC1904-9A2F-4051-B9C9-77B3AA5B7F4B}
-9827290.17644626,4884233.32782519,3014,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3200,,AERIAL,H,N Country Fair Dr,2349,,{06ADDCDC-01F7-4B1C-9295-72A2AA5E8243}
-9824061.49309712,4887548.66160679,3015,Streetname - Honorary,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3201,,AERIAL,L,J.T. Coffman Dr,2367,,{92BDAAC2-6D4B-465A-B478-AD662ED0B889}
-9824644.65033829,4887963.15236555,3016,Streetname - Assembly,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3202,,AERIAL,L,Corey Ln,2368,,{313C27EF-CB3E-404A-A84E-6420B95DE407}
-9824683.2792208,4888147.6596807,3017,Streetname - Assembly,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3203,,AERIAL,L,Newton Dr,2351,,{00242DAE-6B44-4864-83FD-A4038C0E2BF9}
-9823936.75027655,4888063.65711798,3018,Streetname - Assembly,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3204,,AERIAL,L,Stanley Ln,2369,,{89AC6083-ACF8-457E-9AC7-771677E0228B}
-9824363.70468408,4888290.82197116,3019,Streetname - Assembly,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3206,,AERIAL,L,Leggett Ln,2355,,{D5FB8A84-6AF8-4859-AAFF-289AF76EAC12}
-9824680.36180204,4888409.41773592,3020,Streetname - Assembly,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3207,,AERIAL,L,Luria Ln,2370,,{CEACAA66-D0F5-41E4-AEEF-C28BB432EF18}
-9824366.00141966,4888504.07532269,3021,Streetname - Assembly,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3208,,AERIAL,L,Leggett Ln,2358,,{420F6479-B671-4FE2-A9F7-7B43D0B87691}
-9824365.51623592,4888398.06131585,3022,Streetname - Assembly,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3209,,AERIAL,L,Leggett Ln,2359,,{9EE670D5-B4B1-45E7-B7C6-E3C6A7AE10FC}
-9824066.17790713,4887616.03468081,3023,Streetname - Assembly,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3210,,AERIAL,L,W Interstate Dr,2371,,{E3D74099-7622-434E-9FAF-57BF4F495B1B}
-9823761.11610441,4887232.22838793,3024,Streetname - Assembly,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3211,,AERIAL,L,N Neil St,2372,,{654B1811-D6C2-4698-BCE9-B3868876C588}
-9823625.88060743,4887213.5345777,3025,Streetname - Assembly,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3212,,AERIAL,L,Twins Dr,2361,,{8B3528C9-A8EE-4078-99A3-C27209D432B8}
-9823625.88060743,4887213.5345777,3026,Streetname - Private,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,N/A,Private,3213,,AERIAL,L,Heathrow Dr,2361,,{E77674F6-5518-4A5B-8250-4C33C97CC259}
-9823453.53783365,4887215.88423925,3027,Streetname - Private,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,N/A,Private,3214,,AERIAL,L,Carisbrooke Dr,2373,,{E9CE925D-E116-47E0-888C-CDF78D9070D1}
-9823216.88720819,4884277.61134394,3028,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3215,,AERIAL,A,,949,,{28318E9D-9DBC-4124-8F10-EDE0FA578C2A}
-9823213.21771114,4883735.96067003,3029,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3216,,AERIAL,A,,2374,,{A2A4771A-BC43-4E13-A313-21F079584586}
-9823453.53783365,4887215.88423925,3030,Streetname - Assembly,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3217,,AERIAL,L,Twins Dr,2373,,{2CF951CC-8671-4FA7-B506-63D267F337B7}
-9823345.24792429,4887217.45930103,3031,Streetname - Assembly,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3218,,AERIAL,L,Twins Dr,2375,,{8D37B8EC-FC56-48EC-95B9-E517553816AD}
-9823345.24792429,4887217.45930103,3032,Streetname - Private,"6"" X 30""", ,Punched Telespar, ,Streetname, ,N/A,Private,3219,,AERIAL,L,Hampshire Dr,2375,,{E7EF5854-A76A-4C9B-94F4-BD514BF28B2F}
-9824205.18548755,4887655.47748532,3033,Streetname - Assembly,"6"" X 30""/ 6"" X 30""", ,Punched Telespar,2015,Streetname, ,N/A,Private,3220,,AERIAL,L,W Interstate Dr,2376,,{520C8324-30A0-4274-A5DB-3BF87FD45CF3}
-9827498.24288517,4883020.42158571,3034,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3221,,AERIAL,H,,2377,,{3CCE0CF5-B22F-4072-A90E-93E22B99623E}
-9827498.24288517,4883020.42158571,3035,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3224,,AERIAL,H,Country Fair Dr,2377,,{6D201F7E-DF19-49B0-B096-C6D8AD400DC9}
-9830522.40261032,4884419.18141949,3036,No Outlet,"18"" X 18""", ,Punched Telespar, ,Warning, ,W14-2,Champaign,3225,,AERIAL,H,,2378,,{D21E14DC-D853-491A-9A10-B46671A0A9AC}
-9830708.42404374,4884437.20471895,3037,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3226,,AERIAL,H,,2379,,{47AE406D-0BB9-46E2-8FD4-2B22BCFFFAE5}
-9830671.29494364,4884437.93050688,3038,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3227,,AERIAL,H,,2380,,{36F6B892-B93B-41D2-B5C5-23088058A5B2}
-9830620.22937529,4884438.25256936,3039,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3228,,AERIAL,H,,2381,,{201A8AF5-9640-4B1E-9B8D-73FC7C79D7C5}
-9830583.72193558,4884438.04579331,3040,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3229,,AERIAL,H,,2382,,{CF75EA58-8ACA-4B85-BAFD-3E750328F6A7}
-9830516.26264802,4884438.58136343,3041,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3230,,AERIAL,H,,2383,,{BC7CBFA1-0653-4D9C-8266-75119D00529E}
-9830485.55642894,4884438.97608412,3042,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3231,,AERIAL,H,,2384,,{D3791865-C7F6-4EA2-9179-4E9F0D7A4128}
-9830551.00656589,4884438.60316284,3043,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3232,,AERIAL,H,,2385,,{D2592AE2-D4B9-4D16-B5B6-6402D54377D3}
-9830427.9073676,4884439.86018823,3044,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3233,,AERIAL,H,,2386,,{93EF1A4A-D616-4D77-99BA-EA560302234C}
-9830395.99548646,4884439.90458965,3045,No Parking,"12"" X 18""", ,Punched Telespar,2017,Parking,,R7-1,Champaign,3234,,AERIAL,H,,2387,,{BA7A8DA6-4319-4CC6-931E-4C88515626A8}
-9830355.10846928,4884440.48728544,3046,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3235,,AERIAL,H,,2388,,{FC9AF00D-0A4C-470D-8169-70A6994842F9}
-9830329.06833968,4884427.1740959,3047,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3236,,AERIAL,H,,2389,,{FDE225BD-CC8A-42E7-8B90-22E7A5085B20}
-9830318.2409407,4884440.74673515,3048,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3237,,AERIAL,H,,2390,,{82663421-B73E-4736-BC3F-2C0F37E755EF}
-9830243.84973055,4884441.64409239,3049,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3238,,AERIAL,H,,2391,,{1AEFCA8B-B219-4D11-8ECE-948FD65B4F5E}
-9830205.5644348,4884445.02074059,3050,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3239,,AERIAL,H,,2392,,{0022A287-B6A5-46C2-B2A4-6D52A3567BA2}
-9830200.12656203,4884419.55154651,3051,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3240,,AERIAL,H,,2393,,{8FD75771-2C78-4D30-AF7D-7DCD89DE7C84}
-9830185.09536471,4884419.285605,3052,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3241,,AERIAL,H,,2394,,{8B3B791F-9347-47D1-9FE5-A4AE1BC80D44}
-9830220.20545063,4884427.89444399,3053,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3242,,AERIAL,H,,2395,,{D43091BE-46E8-4A8E-AFDA-CF9F1529D259}
-9830281.17169077,4884441.22181131,3054,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3243,,AERIAL,H,,2396,,{11A36F73-33F5-4ECB-BD86-5617828C501A}
-9830271.82113108,4884427.87422885,3055,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3244,,AERIAL,H,,2397,,{DFB2FF16-8479-493B-802C-9DD576434ED5}
-9830366.54698601,4884426.69227174,3056,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3245,,AERIAL,H,,2398,,{86DBF764-2DDC-4F7C-AA82-CA0CFCB41666}
-9830415.79492589,4884461.75561154,3057,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3246,,AERIAL,H,,2399,,{87BB0241-FFF5-40DC-A85D-41A6E6F308C9}
-9830403.77947725,4884463.8290076,3058,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,3247,,AERIAL,H,,2400,,{C848EE3B-91EA-4995-B773-119E7A71230F}
-9831076.93165954,4884080.26977632,3059,30 mph Speed Limit,"24"" X 30""",,Punched Telespar, ,Regulatory, ,R2-1,Champaign,3248,,AERIAL,H,,2401,,{16AE2201-420E-44B2-998B-A7EC1D1C95F3}
-9830415.79492589,4884461.75561154,3060,30 mph Speed Limit,"24"" X 30""",,Punched Telespar,2014,Regulatory, ,R2-1,Champaign,3249,,AERIAL,H,,2399,,{D40339C1-849E-4C18-B94D-716D4360C57C}
-9831113.5104458,4884097.54026463,3061,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3250,,AERIAL,H,,2402,,{A447F2D5-7C36-4623-A540-8E6BBE24B047}
-9831035.11337486,4884072.69376509,3062,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3251,,AERIAL,H,,2403,,{300D8798-F9E5-4F14-BA53-F905D74371D4}
-9830567.31759536,4883591.20210983,3063,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3252,,AERIAL,H,,2404,,{E1F88AB7-BF5A-4707-98B9-7AF79C7D1CB9}
-9830357.19945073,4883981.19772927,3064,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3253,,AERIAL,H,,2405,,{AF1A026B-18A5-4315-86BD-02FE9072238E}
-9830908.47010723,4884072.13410559,3065,Stop,"30""", ,Punched Telespar,2020,Regulatory, ,R1-1,Champaign,3254,,AERIAL,H,,2406,,{F18E08C5-ED8B-4B53-B4A4-B9F57DACC880}
-9830921.95731014,4884101.93467195,3066,Stop,"30""", ,Punched Telespar,2020,Regulatory, ,R1-1,Champaign,3255,,AERIAL,H,,2407,,{B9AC1093-71F2-4BE5-B769-E42B2EA59236}
-9830395.99548646,4884439.90458965,3067,Stop,"30""", ,Punched Telespar,2017,Regulatory, ,R1-1,Champaign,3256,,AERIAL,H,,2387,,{BA73437D-510C-4F01-8C2F-D86F9FD67C41}
-9830422.50279858,4884424.89702258,3068,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3257,,AERIAL,H,,2408,,{740D58E5-64D5-494D-BABC-4157E976D9C4}
-9830403.11901969,4884501.97680772,3069,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3258,,AERIAL,H,,2409,,{9A83FC28-615D-4979-A53C-031C22946D56}
-9829040.33980653,4883736.75149814,3070,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3259,,AERIAL,H,,2410,,{4D0902F5-0EC0-4C5C-95B8-D3887D6ECD13}
-9829094.89906554,4883715.36953145,3071,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3260,,AERIAL,H,,2411,,{10AB6BE0-3CF0-4927-BE3E-7C866CBB2578}
-9829542.55696283,4884409.61454135,3072,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3261,,AERIAL,H,,2412,,{9A3F25C9-22EE-45E6-8931-F2C223059A38}
-9829513.32362438,4884424.03193043,3073,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3262,,AERIAL,H,,2413,,{515709A1-0578-4AA3-ADDE-D68E49E74399}
-9829608.64613237,4884157.80920967,3074,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3263,,AERIAL,H,,2414,,{CDEEA75F-B4B5-463C-A506-9996E3E6E64A}
-9829578.81048214,4884170.87399962,3075,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3264,,AERIAL,H,,2415,,{4B46B6CD-52FD-453F-BBA1-59634A948DFE}
-9829581.10242406,4884285.64828549,3076,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3265,,AERIAL,H,,2416,,{13741E9B-96C1-49C1-8B5A-B22F4CC7FE9F}
-9829547.26974144,4884294.11150165,3077,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3266,,AERIAL,H,,2417,,{5BEAD703-4D21-4ECE-89F3-227435D88F43}
-9829518.85191588,4884493.38996986,3078,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3267,,AERIAL,H,,2418,,{21F2DD8A-F9EC-4ABE-A696-19CDB1794F4B}
-9829587.92225916,4883746.87531521,3079,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3268,,AERIAL,H,,2419,,{D2E33E0A-7267-426D-827F-A6C98CABD9D5}
-9829601.83782075,4883778.57393517,3080,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3269,,AERIAL,H,,2420,,{E95C7931-67A4-4A67-9436-54DFF0B0E34A}
-9829116.5056921,4883737.88877681,3081,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,3270,,AERIAL,H,,2421,,{84B5A96F-1EFD-4DC4-AC15-ADC4C140352B}
-9829162.75492604,4887982.69646106,3082,50 mph Speed Limit,"24"" X 30""", ,Punched Telespar, ,Regulatory, ,R2-1,IDOT,3271,,AERIAL,H,,2422,,{0FE42DC6-7CF8-44E8-A796-9BBA05EA7D89}
-9831113.5104458,4884097.54026463,3083,Streetname,"6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3272,,AERIAL,H,Staley Rd,2402,,{180D44E8-105A-4246-B75F-9F843F744F9C}
-9830988.36028137,4883563.58551877,3084,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar,2018,Streetname, ,D3-1,Champaign,3273,,AERIAL,H,Chickory Dr,2423,,{E91D9DC8-722F-482C-A94E-9750F08CFEC8}
-9830250.77976163,4883998.04344518,3085,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3274,,AERIAL,H,Sedgegrass Dr,2424,,{7645BB0E-29C0-4ACF-8A08-274AB41AD394}
-9830395.944456,4884320.37774395,3086,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3275,,AERIAL,H,Bluegrass Ln,2425,,{A20326A6-1219-407C-BF9E-391029264AA4}
-9830357.19945073,4883981.19772927,3087,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3276,,AERIAL,H,Tallgrass Dr,2405,,{0C6AC221-72FE-4D81-B381-0A72F5130767}
-9830468.05868631,4883929.80762851,3088,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3277,,AERIAL,H,Switchgrass Ln,2426,,{2D654347-240F-4B96-A735-A8C4ED1D7C93}
-9830906.6443769,4884263.52281354,3089,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3278,,AERIAL,H,Trailway Dr,2427,,{8D73F291-06CF-4EB0-9960-A40C4DF6B9EB}
-9830422.50279858,4884424.89702258,3090,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3279,,AERIAL,H,Bluegrass Ln,2408,,{F8B6B99A-8CCE-4DAA-83D9-38F5F8C5CFF0}
-9830403.11901969,4884501.97680772,3091,Streetname,"6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3280,,AERIAL,H,W Bradley Ave,2409,,{72642928-B19A-406B-A475-145C4FD6D48B}
-9829040.33980653,4883736.75149814,3092,Streetname,"6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3281,,AERIAL,H,N Duncan Rd,2410,,{6B29D0DF-11C0-4695-82B2-7FD276F8111C}
-9829629.59200952,4883581.91067932,3093,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3282,,AERIAL,H,Crestwood Dr,2428,,{5C571E2E-1B93-4FF0-BCD5-25617EA5F66D}
-9829716.03999378,4883776.47611523,3094,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3283,,AERIAL,H,Clayton Rd,2429,,{C0FC580D-1AA2-4531-B7D6-DD9A2E41339F}
-9829746.50361469,4884151.79291284,3095,Streetname,"6"" X 30""/ 6"" X 30""", ,Punched Telespar, ,Streetname, ,D3-1,Champaign,3284,,AERIAL,H,Katie Lynn Dr,2430,,{F3D16505-E031-4749-8039-62284D026BBC}
